  1.4752797e+01 	 -0.00850031 	 43 	 10.1267 
  1.5797347e+01 	 0.0502604 	 17 	 7.0543 
  7.3967033e+00 	 0.0658074 	 17 	 2.93132 
  2.7560115e+00 	 0.0953585 	 5 	 0.911997 
  5.2803009e+00 	 -0.0455135 	 9 	 6.55355 
  5.5165125e+00 	 -0.0606985 	 59 	 0.94648 
  2.9910485e+00 	 -0.0343646 	 5 	 3.32865 
  4.5155882e+01 	 -0.0320201 	 19 	 1.03178 
  7.5836426e+00 	 -0.0267051 	 23 	 5.98473 
  5.4251040e+00 	 0.0199485 	 37 	 7.81941 
  1.9119655e+00 	 -0.018943 	 13 	 2.93767 
  2.3478089e+00 	 -0.0195641 	 7 	 5.08642 
  4.7969322e+00 	 -0.0390824 	 27 	 5.80423 
  3.0140136e-01 	 0.0204258 	 11 	 11.1475 
  8.5812751e+00 	 0.0324257 	 11 	 1.69481 
  8.1826493e-01 	 -0.00547677 	 51 	 0.0670236 
  4.8430395e-01 	 0.00504334 	 29 	 1.06532 
  2.9218962e+00 	 0.0150619 	 35 	 2.03278 
  3.2499501e+00 	 0.0559627 	 5 	 5.43415 
  9.1435157e+00 	 -0.0236091 	 25 	 1.06844 
  8.2690319e+00 	 0.0145602 	 5 	 10.3694 
  2.6315197e+01 	 0.017723 	 55 	 2.06004 
  2.5992772e+00 	 -0.131558 	 9 	 0.4442 
  1.7110805e+00 	 -0.039995 	 13 	 10.2417 
  5.5259904e-01 	 0.000692481 	 33 	 0.803084 
  4.1977508e+00 	 -0.0380587 	 9 	 10.0033 
  1.6146438e+00 	 -0.00983381 	 19 	 3.66656 
  2.1765616e+00 	 0.0308835 	 37 	 6.8138 
  1.7706911e+00 	 -0.0205304 	 9 	 2.70589 
  1.0515262e+00 	 -0.00391313 	 67 	 0.0113517 
  4.3429561e+00 	 0.0434079 	 9 	 1.17949 
  3.9603964e+01 	 0.0176855 	 87 	 8.26516 
  1.3906306e+00 	 -0.0108182 	 73 	 5.232 
  8.7043651e+00 	 0.0284269 	 5 	 4.97154 
