2.00130e+002 -5.66840e-002 
2.00130e+002 -2.97670e-002 
2.00131e+002 -1.54830e-002 
2.00131e+002 -1.49750e-002 
2.00132e+002 -2.16290e-002 
2.00132e+002 -3.07420e-002 
2.00132e+002 -4.54700e-002 
2.00133e+002 -7.16990e-002 
2.00133e+002 -1.07910e-001 
2.00134e+002 -1.41610e-001 
2.00134e+002 -1.56470e-001 
2.00134e+002 -1.44310e-001 
2.00135e+002 -1.11580e-001 
2.00135e+002 -7.33240e-002 
2.00136e+002 -4.07190e-002 
2.00136e+002 -1.62470e-002 
2.00136e+002 8.56590e-005 
2.00137e+002 5.00390e-003 
2.00137e+002 -4.67330e-003 
2.00138e+002 -2.53150e-002 
2.00138e+002 -4.52310e-002 
2.00138e+002 -5.03540e-002 
2.00139e+002 -3.34060e-002 
2.00139e+002 1.64560e-004 
2.00140e+002 3.68130e-002 
2.00140e+002 6.72880e-002 
2.00140e+002 9.27960e-002 
2.00141e+002 1.18080e-001 
2.00141e+002 1.41860e-001 
2.00142e+002 1.56540e-001 
2.00142e+002 1.54890e-001 
2.00142e+002 1.35150e-001 
2.00143e+002 1.02430e-001 
2.00143e+002 6.80280e-002 
2.00144e+002 4.43530e-002 
2.00144e+002 3.74790e-002 
2.00144e+002 4.51430e-002 
2.00145e+002 6.13210e-002 
2.00145e+002 7.95850e-002 
2.00146e+002 9.26120e-002 
2.00146e+002 9.37190e-002 
2.00146e+002 8.18130e-002 
2.00147e+002 6.29580e-002 
2.00147e+002 4.52210e-002 
2.00148e+002 3.19260e-002 
2.00148e+002 1.92640e-002 
2.00148e+002 1.00320e-003 
2.00149e+002 -2.20250e-002 
2.00149e+002 -3.81880e-002 
2.00150e+002 -3.55510e-002 
2.00150e+002 -1.68820e-002 
2.00150e+002 3.64960e-004 
2.00151e+002 7.23880e-004 
2.00151e+002 -1.56500e-002 
2.00152e+002 -3.65550e-002 
2.00152e+002 -5.08930e-002 
2.00152e+002 -5.65690e-002 
2.00153e+002 -5.88640e-002 
2.00153e+002 -6.36060e-002 
2.00154e+002 -7.06100e-002 
2.00154e+002 -7.29440e-002 
2.00154e+002 -6.40160e-002 
2.00155e+002 -4.52920e-002 
2.00155e+002 -2.48930e-002 
2.00156e+002 -8.49110e-003 
2.00156e+002 5.40850e-003 
2.00156e+002 1.98770e-002 
2.00157e+002 3.22710e-002 
2.00157e+002 3.57400e-002 
2.00158e+002 2.79380e-002 
2.00158e+002 1.64770e-002 
2.00158e+002 1.34030e-002 
2.00159e+002 2.25530e-002 
2.00159e+002 3.44900e-002 
2.00160e+002 3.67280e-002 
2.00160e+002 2.72310e-002 
2.00160e+002 1.54380e-002 
2.00161e+002 1.20190e-002 
2.00161e+002 1.98280e-002 
2.00162e+002 3.24570e-002 
2.00162e+002 3.87030e-002 
2.00162e+002 3.00920e-002 
2.00163e+002 7.30010e-003 
2.00163e+002 -2.00010e-002 
2.00164e+002 -4.00030e-002 
2.00164e+002 -4.55820e-002 
2.00164e+002 -3.65130e-002 
2.00165e+002 -1.84700e-002 
2.00165e+002 -2.22020e-004 
2.00166e+002 1.10850e-002 
2.00166e+002 1.36700e-002 
2.00166e+002 1.02190e-002 
2.00167e+002 3.96870e-003 
2.00167e+002 -3.71790e-003 
2.00168e+002 -1.28000e-002 
2.00168e+002 -2.26220e-002 
2.00168e+002 -3.01770e-002 
2.00169e+002 -3.02500e-002 
2.00169e+002 -1.95190e-002 
2.00170e+002 -2.04770e-003 
2.00170e+002 1.20240e-002 
2.00170e+002 1.60520e-002 
2.00171e+002 1.30300e-002 
2.00171e+002 9.72700e-003 
2.00172e+002 7.71610e-003 
2.00172e+002 4.11130e-003 
2.00172e+002 -1.51100e-003 
2.00173e+002 -6.21420e-003 
2.00173e+002 -8.85510e-003 
2.00174e+002 -1.17150e-002 
2.00174e+002 -1.70790e-002 
2.00174e+002 -2.48590e-002 
2.00175e+002 -3.30110e-002 
2.00175e+002 -3.87880e-002 
2.00176e+002 -4.09180e-002 
2.00176e+002 -4.19870e-002 
2.00176e+002 -4.72200e-002 
2.00177e+002 -5.87740e-002 
2.00177e+002 -7.18330e-002 
2.00178e+002 -7.83890e-002 
2.00178e+002 -7.50490e-002 
2.00178e+002 -6.64000e-002 
2.00179e+002 -6.09100e-002 
2.00179e+002 -6.29710e-002 
2.00180e+002 -6.81920e-002 
2.00180e+002 -6.75640e-002 
2.00180e+002 -5.71810e-002 
2.00181e+002 -4.22220e-002 
2.00181e+002 -3.00360e-002 
2.00182e+002 -2.16860e-002 
2.00182e+002 -1.29040e-002 
2.00182e+002 -1.80390e-003 
2.00183e+002 7.60270e-003 
2.00183e+002 9.59600e-003 
2.00184e+002 2.46270e-003 
2.00184e+002 -1.00090e-002 
2.00184e+002 -2.15920e-002 
2.00185e+002 -2.79340e-002 
2.00185e+002 -2.78670e-002 
2.00186e+002 -2.08260e-002 
2.00186e+002 -5.33160e-003 
2.00186e+002 1.73970e-002 
2.00187e+002 3.92440e-002 
2.00187e+002 4.79060e-002 
2.00188e+002 3.62470e-002 
2.00188e+002 1.02300e-002 
2.00188e+002 -1.25720e-002 
2.00189e+002 -1.51440e-002 
2.00189e+002 4.51630e-003 
2.00190e+002 3.04720e-002 
2.00190e+002 4.37160e-002 
2.00190e+002 4.17030e-002 
2.00191e+002 4.01360e-002 
2.00191e+002 5.37950e-002 
2.00192e+002 7.88950e-002 
2.00192e+002 9.70600e-002 
2.00192e+002 9.48310e-002 
2.00193e+002 7.68280e-002 
2.00193e+002 6.07270e-002 
2.00194e+002 6.11720e-002 
2.00194e+002 7.82620e-002 
2.00194e+002 9.98450e-002 
2.00195e+002 1.13240e-001 
2.00195e+002 1.14700e-001 
2.00196e+002 1.09220e-001 
2.00196e+002 1.02790e-001 
2.00196e+002 9.58680e-002 
2.00197e+002 8.46550e-002 
2.00197e+002 6.85330e-002 
2.00198e+002 5.36010e-002 
2.00198e+002 4.60500e-002 
2.00198e+002 4.36340e-002 
2.00199e+002 3.81760e-002 
2.00199e+002 2.66780e-002 
2.00200e+002 1.53170e-002 
2.00200e+002 1.11360e-002 
2.00200e+002 1.42650e-002 
2.00201e+002 1.97290e-002 
2.00201e+002 2.22440e-002 
2.00202e+002 1.78060e-002 
2.00202e+002 5.24230e-003 
2.00202e+002 -1.16640e-002 
2.00203e+002 -2.62400e-002 
2.00203e+002 -3.40690e-002 
2.00204e+002 -3.44830e-002 
2.00204e+002 -2.78870e-002 
2.00204e+002 -1.52130e-002 
2.00205e+002 -7.18650e-004 
2.00205e+002 8.22090e-003 
2.00206e+002 7.05930e-003 
2.00206e+002 -4.64530e-004 
2.00206e+002 -4.86990e-003 
2.00207e+002 -2.95300e-005 
2.00207e+002 1.09260e-002 
2.00208e+002 1.90340e-002 
2.00208e+002 1.80100e-002 
2.00208e+002 9.39480e-003 
2.00209e+002 2.62970e-004 
2.00209e+002 -3.68140e-003 
2.00210e+002 -2.80570e-003 
2.00210e+002 -1.96390e-003 
2.00210e+002 -4.93780e-003 
2.00211e+002 -1.02230e-002 
2.00211e+002 -1.25150e-002 
2.00212e+002 -9.31110e-003 
2.00212e+002 -5.16500e-003 
2.00212e+002 -7.70130e-003 
2.00213e+002 -2.00960e-002 
2.00213e+002 -3.86470e-002 
2.00214e+002 -5.63250e-002 
2.00214e+002 -6.71340e-002 
2.00214e+002 -6.85880e-002 
2.00215e+002 -6.22840e-002 
2.00215e+002 -5.20770e-002 
2.00216e+002 -4.14190e-002 
2.00216e+002 -3.35010e-002 
2.00216e+002 -3.23530e-002 
2.00217e+002 -3.92400e-002 
2.00217e+002 -4.76400e-002 
2.00218e+002 -4.64910e-002 
2.00218e+002 -3.10280e-002 
2.00218e+002 -8.19420e-003 
2.00219e+002 1.04860e-002 
2.00219e+002 1.95510e-002 
2.00220e+002 2.22310e-002 
2.00220e+002 2.53190e-002 
2.00220e+002 3.34930e-002 
2.00221e+002 4.69490e-002 
2.00221e+002 6.14910e-002 
2.00222e+002 7.06920e-002 
2.00222e+002 7.09070e-002 
2.00222e+002 6.54690e-002 
2.00223e+002 6.15610e-002 
2.00223e+002 6.24030e-002 
2.00224e+002 6.55540e-002 
2.00224e+002 6.88360e-002 
2.00224e+002 7.33740e-002 
2.00225e+002 7.92190e-002 
2.00225e+002 8.20530e-002 
2.00226e+002 7.79560e-002 
2.00226e+002 6.98520e-002 
2.00226e+002 6.49880e-002 
2.00227e+002 6.51940e-002 
2.00227e+002 6.30600e-002 
2.00228e+002 4.97780e-002 
2.00228e+002 2.51700e-002 
2.00228e+002 -1.09980e-003 
2.00229e+002 -1.63260e-002 
2.00229e+002 -1.25340e-002 
2.00230e+002 7.68320e-003 
2.00230e+002 2.98560e-002 
2.00230e+002 3.64980e-002 
2.00231e+002 2.23330e-002 
2.00231e+002 -9.92260e-004 
2.00232e+002 -1.88950e-002 
2.00232e+002 -3.04120e-002 
2.00232e+002 -4.70610e-002 
2.00233e+002 -7.67710e-002 
2.00233e+002 -1.12880e-001 
2.00234e+002 -1.39460e-001 
2.00234e+002 -1.45210e-001 
2.00234e+002 -1.31330e-001 
2.00235e+002 -1.08460e-001 
2.00235e+002 -8.84690e-002 
2.00236e+002 -7.86110e-002 
2.00236e+002 -7.98590e-002 
2.00236e+002 -8.87180e-002 
2.00237e+002 -1.00270e-001 
2.00237e+002 -1.09720e-001 
2.00238e+002 -1.12890e-001 
2.00238e+002 -1.08070e-001 
2.00238e+002 -9.78010e-002 
2.00239e+002 -8.67070e-002 
2.00239e+002 -7.63990e-002 
2.00240e+002 -6.40450e-002 
2.00240e+002 -4.70360e-002 
2.00240e+002 -2.79450e-002 
2.00241e+002 -1.34370e-002 
2.00241e+002 -8.77440e-003 
2.00242e+002 -1.44440e-002 
2.00242e+002 -2.70710e-002 
2.00242e+002 -4.14720e-002 
2.00243e+002 -5.24520e-002 
2.00243e+002 -5.69740e-002 
2.00244e+002 -5.49580e-002 
2.00244e+002 -4.75220e-002 
2.00244e+002 -3.58030e-002 
2.00245e+002 -2.24530e-002 
2.00245e+002 -1.19360e-002 
2.00246e+002 -6.51030e-003 
2.00246e+002 -3.10420e-003 
2.00246e+002 2.11660e-003 
2.00247e+002 5.66770e-003 
2.00247e+002 -2.62770e-003 
2.00248e+002 -2.76820e-002 
2.00248e+002 -5.95700e-002 
2.00248e+002 -7.95890e-002 
2.00249e+002 -7.64790e-002 
2.00249e+002 -5.46920e-002 
2.00250e+002 -2.74490e-002 
2.00250e+002 -5.67250e-003 
2.00250e+002 6.33210e-003 
2.00251e+002 9.63150e-003 
2.00251e+002 7.61470e-003 
2.00252e+002 2.02070e-003 
2.00252e+002 -8.31900e-003 
2.00252e+002 -2.30530e-002 
2.00253e+002 -3.59580e-002 
2.00253e+002 -3.84580e-002 
2.00254e+002 -2.79920e-002 
2.00254e+002 -1.02190e-002 
2.00254e+002 7.74450e-003 
2.00255e+002 2.31390e-002 
2.00255e+002 3.53420e-002 
2.00256e+002 4.11380e-002 
2.00256e+002 3.50520e-002 
2.00256e+002 1.42430e-002 
2.00257e+002 -1.70370e-002 
2.00257e+002 -4.70100e-002 
2.00258e+002 -6.14070e-002 
2.00258e+002 -5.22450e-002 
2.00258e+002 -2.35670e-002 
2.00259e+002 1.16530e-002 
2.00259e+002 4.02280e-002 
2.00260e+002 5.54550e-002 
2.00260e+002 5.84370e-002 
2.00260e+002 5.50550e-002 
2.00261e+002 5.03800e-002 
2.00261e+002 4.41240e-002 
2.00262e+002 3.24400e-002 
2.00262e+002 1.52780e-002 
2.00262e+002 9.87060e-005 
2.00263e+002 -3.88620e-003 
2.00263e+002 5.92530e-003 
2.00264e+002 2.45310e-002 
2.00264e+002 4.44380e-002 
2.00264e+002 5.90080e-002 
2.00265e+002 6.31080e-002 
2.00265e+002 5.52030e-002 
2.00266e+002 3.98700e-002 
2.00266e+002 2.56910e-002 
2.00266e+002 1.89420e-002 
2.00267e+002 1.91910e-002 
2.00267e+002 2.04230e-002 
2.00268e+002 1.65320e-002 
2.00268e+002 7.12680e-003 
2.00268e+002 -1.83450e-003 
2.00269e+002 -4.03260e-003 
2.00269e+002 1.35260e-003 
2.00270e+002 1.03680e-002 
2.00270e+002 1.83650e-002 
2.00270e+002 2.13170e-002 
2.00271e+002 1.59510e-002 
2.00271e+002 2.85460e-003 
2.00272e+002 -1.18340e-002 
2.00272e+002 -2.18490e-002 
2.00272e+002 -2.69150e-002 
2.00273e+002 -3.03840e-002 
2.00273e+002 -3.28480e-002 
2.00274e+002 -3.19210e-002 
2.00274e+002 -2.66930e-002 
2.00274e+002 -1.86670e-002 
2.00275e+002 -9.28200e-003 
2.00275e+002 7.66660e-004 
2.00276e+002 1.06060e-002 
2.00276e+002 1.91190e-002 
2.00276e+002 2.47150e-002 
2.00277e+002 2.47970e-002 
2.00277e+002 1.73590e-002 
2.00278e+002 3.90630e-003 
2.00278e+002 -1.00310e-002 
2.00278e+002 -1.76380e-002 
2.00279e+002 -1.51460e-002 
2.00279e+002 -5.06900e-003 
2.00280e+002 5.31280e-003 
2.00280e+002 1.05180e-002 
2.00280e+002 1.20310e-002 
2.00281e+002 1.55110e-002 
2.00281e+002 2.27940e-002 
2.00282e+002 2.84970e-002 
2.00282e+002 2.58470e-002 
2.00282e+002 1.47150e-002 
2.00283e+002 2.15020e-003 
2.00283e+002 -4.28580e-003 
2.00284e+002 -2.37440e-003 
2.00284e+002 4.35210e-003 
2.00284e+002 1.02360e-002 
2.00285e+002 1.20170e-002 
2.00285e+002 1.11160e-002 
2.00286e+002 1.17570e-002 
2.00286e+002 1.69930e-002 
2.00286e+002 2.63230e-002 
2.00287e+002 3.52920e-002 
2.00287e+002 3.72960e-002 
2.00288e+002 2.90660e-002 
2.00288e+002 1.57220e-002 
2.00288e+002 7.66100e-003 
2.00289e+002 1.11430e-002 
2.00289e+002 2.36050e-002 
2.00290e+002 3.79020e-002 
2.00290e+002 4.84500e-002 
2.00290e+002 5.31890e-002 
2.00291e+002 5.27640e-002 
2.00291e+002 4.92630e-002 
2.00292e+002 4.40350e-002 
2.00292e+002 3.63320e-002 
2.00292e+002 2.59830e-002 
2.00293e+002 1.67590e-002 
2.00293e+002 1.41850e-002 
2.00294e+002 2.00590e-002 
2.00294e+002 3.15810e-002 
2.00294e+002 4.53930e-002 
2.00295e+002 5.95580e-002 
2.00295e+002 7.14520e-002 
2.00296e+002 7.70840e-002 
2.00296e+002 7.42360e-002 
2.00296e+002 6.46870e-002 
2.00297e+002 5.25160e-002 
2.00297e+002 4.17250e-002 
2.00298e+002 3.62470e-002 
2.00298e+002 4.02260e-002 
2.00298e+002 5.51590e-002 
2.00299e+002 7.55770e-002 
2.00299e+002 8.95090e-002 
2.00300e+002 8.65250e-002 
2.00300e+002 6.67970e-002 
2.00300e+002 4.09230e-002 
2.00301e+002 1.99740e-002 
2.00301e+002 7.35810e-003 
2.00302e+002 8.03530e-004 
2.00302e+002 -1.69740e-003 
2.00302e+002 -5.59990e-004 
2.00303e+002 3.79070e-003 
2.00303e+002 1.04410e-002 
2.00304e+002 1.72560e-002 
2.00304e+002 1.99840e-002 
2.00304e+002 1.51080e-002 
2.00305e+002 4.74180e-003 
2.00305e+002 -4.55120e-003 
2.00306e+002 -9.63200e-003 
2.00306e+002 -1.55950e-002 
2.00306e+002 -3.10420e-002 
2.00307e+002 -5.84590e-002 
2.00307e+002 -8.97520e-002 
2.00308e+002 -1.12210e-001 
2.00308e+002 -1.19540e-001 
2.00308e+002 -1.16250e-001 
2.00309e+002 -1.09900e-001 
2.00309e+002 -1.01690e-001 
2.00310e+002 -8.84430e-002 
2.00310e+002 -7.26200e-002 
2.00310e+002 -6.43110e-002 
2.00311e+002 -7.10750e-002 
2.00311e+002 -8.85470e-002 
2.00312e+002 -1.03090e-001 
2.00312e+002 -1.03040e-001 
2.00312e+002 -8.74350e-002 
2.00313e+002 -6.52870e-002 
2.00313e+002 -4.74480e-002 
2.00314e+002 -3.82150e-002 
2.00314e+002 -3.35450e-002 
2.00314e+002 -2.69100e-002 
2.00315e+002 -1.71020e-002 
2.00315e+002 -1.03780e-002 
2.00316e+002 -1.45140e-002 
2.00316e+002 -3.04100e-002 
2.00316e+002 -5.02280e-002 
2.00317e+002 -6.42480e-002 
2.00317e+002 -6.84380e-002 
2.00318e+002 -6.49180e-002 
2.00318e+002 -5.74050e-002 
2.00318e+002 -4.83900e-002 
2.00319e+002 -3.93010e-002 
2.00319e+002 -3.11580e-002 
